id,listing_type,property_type,price,location_city,location_city_district,area_property,area_land,construction_type,num_floors_building,apartment_floor,registered,heating_type,num_rooms,num_bathrooms,source
1744,s,a,80000,Beograd,Čukarica,68,,,5,5,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bore-markovica/5ef4c185273171502b2210f3
1745,s,a,166575,Novi Sad,Novo Naselje,111,,2022,7,5,f,Centralno,4,2,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novo-naselje/5f368aaf771658751a781693
1746,s,a,65055,Novi Sad,Novo Naselje,43,,2022,7,3,f,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novo-naselje/5f368ab2771658751a781697
1747,s,a,91800,Beograd,Voždovac,108,,,8,8,t,Centralno,4,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brace-jerkovic/5ecbd5002731716ad5653663
1748,s,a,62500,Beograd,Rakovica,49,,,,0,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/pilota-ratka-jovanovica/5ebbf4c127317179be393a03
1749,s,a,75000,Beograd,Savski Venac,41,,,,0,t,Struja,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/oblakovska/5e440b082731716335245d16
1750,s,a,35000,Kragujevac,Centar,46,,1975,5,4,t,Struja,2,1,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/episkopa-save-13/5c04261c9a30914b014e14b6
1751,s,a,44000,Beograd,Čukarica,50,,1970,3,0,t,TA peć,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/buda-tomovica/58b7d5727ce3af116c5316ec
1752,s,a,64890,Novi Sad,Podbara,45,,,5,2,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/5f3686550c7cde6e623a49ec
1753,s,a,84500,Novi Sad,Nova Detelinara,80,,2006,5,5,f,Centralno,4,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/nova-detelinara-novi-sad/5f368687a1f97e72005d4246
1754,s,a,73200,Novi Sad,Petrovaradin,54,,2020,4,4,f,Gas,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f367fbeab51911323175c44
1755,s,a,40750,Novi Sad,Petrovaradin,28,,2020,4,4,f,Gas,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f367fbeab51911323175c47
1756,s,a,57680,Novi Sad,Liman 2,31,,1900,10,9,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/liman-2/5f367fbeab51911323175c4a
1757,s,a,61800,Novi Sad,Avijatičarsko Naselje,50,,,6,4,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/avijaticarsko-naselje/5f3683ae0c7cde6cfa0ade54
1758,s,a,70700,Novi Sad,Petrovaradin,52,,2020,4,3,f,Gas,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f367fb9ab51911323175c17
1759,s,a,70780,Novi Sad,Petrovaradin,52,,2020,4,3,f,Gas,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f367fb9ab51911323175c1a
1760,s,a,61350,Novi Sad,Petrovaradin,42,,2020,4,3,f,Gas,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f367fbaab51911323175c1d
1761,s,a,40800,Novi Sad,Petrovaradin,28,,2020,4,3,f,Gas,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f367fbaab51911323175c20
1762,s,a,40850,Novi Sad,Petrovaradin,28,,2020,4,3,f,Gas,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f367fbaab51911323175c23
1763,s,a,64300,Novi Sad,Petrovaradin,45,,2020,4,0,f,Gas,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f367fb6ab51911323175bea
1764,s,a,67950,Novi Sad,Petrovaradin,48,,2020,4,0,f,Gas,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f367fb6ab51911323175bed
1765,s,a,47500,Novi Sad,Petrovaradin,32,,2020,4,0,f,Gas,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f367fb6ab51911323175bf0
1766,s,a,61800,Novi Sad,Adice,50,,2020,2,1,f,,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/adice/5f367fb5ab51911323175be7
1767,s,a,65500,Novi Sad,Nova Detelinara,50,,,5,1,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/nova-detelinara/5e47038b27317132df21d0f3
1768,s,a,61800,Novi Sad,Banatić,40,,,18,9,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/banatic/5e31ebab27317159a929cdd3
1769,s,a,54000,Novi Sad,Telep,45,,,5,1,t,Gas,1,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5e309a0a273171686834f803
1770,s,a,47500,Novi Sad,Petrovaradin,33,,,,1,f,Struja,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5e0123a4273171702d5a16c6
1771,s,a,105000,Beograd,Voždovac,51,,,7,5,f,Gas,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/sumadijske-divizije/5f3675ad9f96a3655134cf03
1772,s,a,550500,Beograd,Savski Venac,141,,2018,,,t,,4,3,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/hercegovacka/5e6b676f0c7cde2eff37ad37
1773,s,a,87000,Beograd,Voždovac,66,,,11,3,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brace-jerkovic/5f36771d9f967b1408380210
1774,s,a,41000,Zrenjanin opština,Zrenjanin grad,79,,,,,f,,3,1,https://www.4zida.rs/prodaja/stanovi/zrenjanin-opstina/oglas/brigadira-ristica/5f3677f334291f578d720327
1775,s,a,95000,Beograd,Čukarica,78,,,3,3,t,Centralno,3.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cerak-vinogradi/5e12f7a69a309148f079cef6
1776,s,a,92000,Novi Sad,Novo Naselje,80,,1996,4,4,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novo-naselje/5e0522619a309163ef02d30b
1777,s,a,84000,Beograd,Novi Beograd,55,,,20,15,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/blok-4/5f3670900c7cde62f33dbb74
1778,s,a,55400,Novi Sad,Petrovaradin,40,,,,,f,Etažno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/687/5f366b4f9ce0bc5b810fd9ef
1779,s,a,66750,Novi Sad,Petrovaradin,52,,,,,f,Etažno,2.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/687/5f366b4f9ce0bc5b810fd9f2
1780,s,a,109600,Novi Sad,Nova Detelinara,76,,,,,f,,3.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/nova-detelinara/5f366bed0c7cde60dd4bc7f4
1781,s,a,77200,Novi Sad,Adice,60,,2018,2,0,t,,3.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/adice/5f366aad64b5de6543178643
1782,s,a,52400,Novi Sad,Petrovaradin,38,,2020,3,1,f,Gas,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f366aae64b5de654317864a
1783,s,a,60900,Novi Sad,Petrovaradin,46,,2020,3,1,f,Gas,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f366aaf64b5de6543178650
1784,s,a,68000,Beograd,Čukarica,70,,,3,0,t,,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/petra-martinovica/5aff19e7b70c596659142697
1785,s,a,68000,Beograd,Palilula,56,,1967,7,5,f,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/stevana-dukica/5e6397359a30913a9a3d613f
1786,s,a,45000,Beograd,Voždovac,44,,2003,4,1,t,Struja,1.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/veselina-cajkanovica/5e6398019a30913b140f0638
1787,s,a,35000,Beograd,Voždovac,27,,,,0,t,Struja,1,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/vojvode-stepe/5f365cbd01228f59190df213
1788,s,a,46250,Novi Sad,Petrovaradin,33,,,,,f,Etažno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/687/5f365d1490d57267525412a3
1789,s,a,46750,Novi Sad,Petrovaradin,34,,,,,f,Etažno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/687/5f365d1590d57267525412a7
1790,s,a,57950,Novi Sad,Petrovaradin,43,,,,,f,Etažno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/687/5f365d1590d57267525412aa
1791,s,a,57680,Novi Sad,Nova Detelinara,44,,2009,,0,t,Centralno,1.5,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/nova-detelinara/5e6a39b99a3091463e0060d6
1792,s,a,87970,Novi Sad,Podbara,61,,,3,2,t,Centralno,2.5,2,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/5e6a440e9a30914cf4302beb
1793,s,a,104300,Novi Sad,Kej,75,,,5,0,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/kej/5e73963d0c7cde71695e6688
1794,s,a,103000,Novi Sad,Novi Sad - Centar,46,,2019,11,3,t,Centralno,2,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/5ea1635f9a30911133492436
1795,s,a,135000,Beograd,Čukarica,71,,,3,1,t,Centralno,2.5,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/zarkovacka/5c752fc5273171070159dee1
1796,s,a,83000,Beograd,Rakovica,89,,,4,4,t,Centralno,3,1,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/srpskih-udarnih-brigada/5c752fcd273171070159deff
