id,listing_type,property_type,price,location_city,location_city_district,area_property,area_land,construction_type,num_floors_building,apartment_floor,registered,heating_type,num_rooms,num_bathrooms,source
270,s,a,54400.0,nis,medijana,64.0,,,3.0,2.0,True,Gas,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/kertvaros/5f2c81789a30914dd311e5e4
271,s,a,48000.0,nis,medijana,47.0,,,7.0,7.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/radoja-dakica/5f12a6569a30911ac4100d08
272,s,a,65000.0,beograd,vozdovac,40.0,,,5.0,4.0,True,Struja,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brace-kovac/5f0db9177c40e437140aa3dd
273,s,a,84500.0,novi sad,telep,65.0,,2009,3.0,1.0,True,Gas,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5f35bb43338f2308110587f9
274,s,a,56500.0,nis,medijana,62.0,,,7.0,6.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/park-svetog-save/5f31c68b9a3091226e3d2d39
275,s,a,41000.0,nis,medijana,42.0,,2020,3.0,3.0,True,Struja,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/duvaniste/5e9dd4439a3091338f1a4f3c
276,s,a,70500.0,nis,medijana,72.0,,2020,3.0,3.0,True,TA peć,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/duvaniste/5e6a18d60c7cde136a4a79f2
277,s,a,98000.0,novi sad,veternik,122.0,,2018,,0.0,True,,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/krajiska/5f33f6357e150e6cb8506e73
278,s,a,43260.0,novi sad,nova detelinara,29.0,,,,4.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/koste-racina/5e4e79cb9a3091655f2cf903
279,s,a,57680.0,novi sad,detelinara,43.0,,,4.0,2.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/5f32a2450c7cde73f4071e28
280,s,a,55600.0,novi sad,telep,52.0,,2020,2.0,1.0,True,Etažno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5f3ce62c9a30913c84009b75
281,s,a,52500.0,novi sad,bulevar oslobodjenja,42.0,,1990,18.0,9.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-oslobodjenja/5f3bbb899a30917cad4e47f2
282,s,a,82000.0,novi sad,novo naselje,74.0,,1980,5.0,2.0,True,,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novo-naselje/5edec72f27317144162d0833
283,s,a,65000.0,beograd,vracar,57.0,,1960,4.0,4.0,True,Struja,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/juzni-bulevar/5f1bec153d56217cf7471bd6
284,s,a,390000.0,beograd,stari grad,200.0,,1938,6.0,2.0,True,Centralno,6.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/svetogorska/5f1fd2a8f35f090c741ee44c
285,s,a,120000.0,beograd,palilula,51.0,,1955,6.0,0.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/takovska/5e578a9427317117d4611668
286,s,a,220000.0,beograd,stari grad,100.0,,,3.0,1.0,True,Etažno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cara-dusana/5d0c8769273171031b717325
287,s,a,69500.0,nis,medijana,95.0,,,,3.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/crveni-pevac/5ece4edc273171408f47a2b3
288,s,a,79000.0,nis,medijana,68.0,,,,3.0,True,Podno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/centar/5ef9b42c27317177e56c07a3
289,s,a,65400.0,novi sad,bulevar oslobodjenja,50.0,,,7.0,6.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/cirpanova/5f16d77e9a30912bbc3cca6a
290,s,a,204500.0,beograd,novi beograd,87.0,,,10.0,3.0,False,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/tosin-bunar/5eff09592731712aea1d5633
291,s,a,95000.0,beograd,palilula,53.0,,1970,4.0,2.0,True,Struja,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ljubomira-stojanovica/5f3adb6e5cc56a412d3a3da3
292,s,a,79500.0,beograd,zvezdara,38.0,,2015,4.0,1.0,False,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/jedrenska/5f1596a27f9e0a5cf32c00cb
293,s,a,97000.0,beograd,novi beograd,57.0,,,6.0,6.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/pedje-milosavljevica/5f32871d0c7cde64354a2a64
294,s,a,53500.0,novi sad,,40.0,,2010,4.0,3.0,True,Gas,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad/5e42cbdd2731717f5416d1c8
295,s,a,48000.0,nis,pantelej,64.0,,2019,2.0,1.0,True,Struja,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/donja-vrezina/5f3bad410c7cde28e03aa3c2
296,s,a,29000.0,nis,medijana,31.0,,,10.0,10.0,True,TA peć,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/dom-zdravlja/5f3bab639a30916c3d75fc52
297,s,a,64000.0,novi sad,betanija,44.0,,2009,3.0,3.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/betanija/5f369b4782504c715e26ccb6
298,s,a,91150.0,novi sad,grbavica,52.0,,2006,6.0,4.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5f3582055e9fb63243449283
299,s,a,239000.0,beograd,vracar,102.0,,,,0.0,True,Etažno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/pozarevacka/5f3a7ff1a4a13e130d579bd3
300,s,a,31000.0,kragujevac,stanovo,55.0,,,,3.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/centar/5eec9e080c7cde2f373a1afe
301,s,a,163000.0,beograd,vozdovac,74.0,,2019,7.0,3.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/otokara-kersovanija/5f3aa2aeb9d50442d97f8513
302,s,a,53000.0,beograd,stari grad,58.0,,2015,,0.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/lajosa-joa/5ef9f3ab2731714c627bc9f3
303,s,a,235000.0,beograd,stari grad,84.0,,1939,4.0,1.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/palmoticeva/5deeadcd2731711bd051464d
304,s,a,204000.0,beograd,novi beograd,100.0,,1970,11.0,1.0,True,Centralno,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-zorana-djindjica/5df3f3d52731712c4a5e64bf
305,s,a,74500.0,beograd,zvezdara,37.0,,2008,4.0,2.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brace-miladinov/5e0122d22731716f27195b1a
306,s,a,70000.0,novi sad,slana bara,85.0,,,,2.0,True,Etažno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/paje-radosavljevica/5ee9d10d9a3091531603b2df
307,s,a,122400.0,beograd,zvezdara,68.0,,2020,5.0,5.0,True,Etažno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/paje-jovanovica/5f3a44169a3091130771f042
308,s,a,360000.0,beograd,vracar,107.0,,,6.0,2.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kneginje-zorke/5f3a46e70c7cde55c418a8c6
9037,s,h,350000.0,beograd,surcin,350.0,25.0,,,,True,,,1.0,https://www.4zida.rs/prodaja/kuce/beograd/oglas/vojvodjanska/5e303ef427317104874bbc23
309,s,a,51700.0,beograd,zemun,47.0,,2019,4.0,3.0,True,Etažno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ugrinovacki-put/5da5a2c0e466e619663add1a
310,s,a,56600.0,subotica,subotica opstina,66.0,,,,4.0,False,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/sabac-opstina/oglas/trkaliste/5f33b8b69a30912dab786707
311,s,a,46000.0,beograd,vozdovac,69.0,,,,,False,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/centar-1/5f2bc44f409e77372954bab3
312,s,a,69000.0,beograd,vozdovac,57.0,,,,0.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brace-jerkovic/5ef8abea9a309167030a3209
313,s,a,52760.0,novi sad,telep,38.0,,2020,3.0,1.0,False,,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5f370cca1a099353f0785633
314,s,a,54500.0,novi sad,detelinara,47.0,,1970,4.0,2.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/5db1956d27317146643e58b3
315,s,a,38900.0,beograd,rakovica,38.0,,2008,3.0,3.0,True,Etažno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/prvoboraca/5b6c8f94b70c590e940d9833
316,s,a,114000.0,beograd,novi beograd,87.0,,,9.0,8.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/nehruova/5f37c625c95df779f15cf757
317,s,a,180000.0,beograd,savski venac,125.0,,,4.0,4.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/gavrila-principa/5f37e2b50c7cde1e8745dea6
318,s,a,62600.0,beograd,zvezdara,54.0,,2020,,0.0,True,Etažno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/matice-srpske/5eefca7e273171157d08c23e
319,s,a,89820.0,beograd,zvezdara,52.0,,2020,5.0,4.0,True,Etažno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/uciteljsko-naselje/5edc120b27317126cd6c00f9
320,s,a,73130.0,novi sad,veternik,71.0,,2019,2.0,1.0,False,,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/veternik/5ed7c0742731712fce35e3b7
321,s,a,58590.0,novi sad,veternik,63.0,,2019,2.0,0.0,False,,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/veternik/5ed7c0732731712fce35e3b4
322,s,a,154500.0,novi sad,podbara,125.0,,2018,4.0,4.0,False,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/5ed7becf2731712fce35e2d6
323,s,a,139000.0,beograd,novi beograd,47.0,,,,4.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/blok-67a-a-blok/5f2070ae182f54242e463df3
324,s,a,155000.0,beograd,palilula,51.0,,,,2.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/tasmajdan/5f2070a8182f54242e463dd3
325,s,a,98000.0,beograd,novi beograd,58.0,,,6.0,2.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/dzona-kenedija/5f3589e80c7cde77a87e72b8
326,s,a,85000.0,beograd,novi beo,88.0,,,1.0,0.0,True,Struja,3.0,2.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/centar-1/5ec6d76c9a309144c71e1465
327,s,a,126000.0,beograd,novi beograd,70.0,,,20.0,3.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-milutina-milankovica/5f2967ce9a30917e872879f0
328,s,a,77850.0,novi sad,grbavica,56.0,,1974,5.0,3.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5efbb97227317159fc3d2791
329,s,a,109500.0,beograd,novi beograd,68.0,,,9.0,9.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-marsala-tolbuhina/5f0707bc0c7cde579f606b74
330,s,a,120000.0,beograd,novi beograd,42.0,,,7.0,3.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/blok-9/5f2e67200c7cde3572694d26
331,s,a,89000.0,beograd,stari grad,43.0,,,2.0,100.0,True,Struja,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/rige-od-fere/5f18768b1718605e307b7197
332,s,a,110000.0,beograd,vozdovac,56.0,,2019,4.0,3.0,True,Etažno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/pazinska/5f2c3d0b9138666ed900e384
333,s,a,170000.0,beograd,vozdovac,103.0,,2011,4.0,1.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/krusevacka/5e38584227317173503ed32b
334,s,a,46500.0,nis,medijana,71.0,,,,8.0,True,Struja,3.0,2.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/centar/5f02e4b227317111312f5877
335,s,a,93000.0,nis,medijana,103.0,,,,5.0,False,Centralno,3.5,2.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/bulevar-nemanjica/5ee9e64c2731717e5041a767
336,s,a,120800.0,beograd,novi beograd,46.0,,,,10.0,True,,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/novi-beograd/5f253850b209af59ed1b0d43
337,s,a,122000.0,beograd,vracar,53.0,,2010,3.0,1.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cerska/5f2848809c3df26056004cb9
338,s,a,139000.0,beograd,palilula,62.0,,,3.0,1.0,True,Etažno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/dalmatinska/5f1b277f810e4542aa5613e7
339,s,a,48500.0,nis,pantelej,58.0,,,4.0,2.0,True,Etažno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/somborska/5f1eb7420c7cde5d185fe432
340,s,a,187000.0,beograd,novi beograd,115.0,,,,0.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bezanijska-kosa/5f21d0327ede5e71391df6d7
341,s,a,82400.0,novi sad,socijalno,76.0,,,,0.0,True,Kaljeva peć,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/socijalno/5ea062f1273171381633c4a3
342,s,a,58700.0,novi sad,podbara,56.0,,,,1.0,False,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/5e70fb3f273171586513daae
343,s,a,140300.0,novi sad,novi sad - centar,94.0,,,,5.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/5e6a801f27317109e80c38ab
344,s,a,200000.0,beograd,zvezdara,98.0,,,7.0,5.0,True,Centralno,4.0,2.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-kralja-aleksandra/5f41a29a0d78e722c92917ca
345,s,a,59740.0,novi sad,bulevar oslobodjenja,34.0,,,7.0,6.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-novi-sad/5f41ae3d3976da331d2aa7f6
346,s,a,44800.0,novi sad,detelinara,47.0,,,4.0,3.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara-novi-sad/5f41ae503976da331d2aa7fb
347,s,a,38800.0,novi sad,petrovaradin,27.0,,2020,,0.0,False,Gas,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5e503d3e2731717b7b4d9f73
348,s,a,25000.0,beograd,palilula,51.0,,,2.0,2.0,True,Etažno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/padinska-skela/5f4193a70c7cde324d1c24e1
349,s,a,32000.0,beograd,vracar,44.0,,2020,3.0,2.0,True,Norveški radijatori,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/pozega-opstina/oglas/centar/5f4194689a3091221c17673e
350,s,a,75000.0,beograd,vracar,32.0,,1965,4.0,0.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/svetozara-markovica/5ef481a627317107ac461949
351,s,a,79800.0,beograd,palilula,83.0,,,1.0,1.0,True,Norveški radijatori,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/marsala-tita/5ec0c23d2731715a7e4ec3d3
352,s,a,29500.0,nis,palilula,33.0,,,,5.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/nova-zeleznicka-kolonija/5f0dfb2f9a30913d1d6bfe1d
353,s,a,55450.0,novi sad,miseluk,42.0,,,2.0,2.0,True,,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/miseluk/5f416e1d0cb649487a0197f3
354,s,a,36050.0,novi sad,liman 3,19.0,,,6.0,0.0,True,,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/liman-3/5ed1172f27317111de35409a
355,s,a,59350.0,novi sad,grbavica,32.0,,,4.0,2.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5ebe5afb2731712b3950f9b3
356,s,a,42750.0,novi sad,liman 4,23.0,,,,3.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/liman-4/5ec42e532731713af367b163
357,s,a,77700.0,novi sad,novi sad - centar,60.0,,,,0.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/5ec5f07d273171354f352357
358,s,a,63860.0,novi sad,bulevar oslobodjenja,40.0,,,10.0,5.0,True,,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-oslobodjenja/5ec411d92731711ac443e877
359,s,a,40900.0,novi sad,veternik,34.0,,,,2.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/veternik/5ec42e372731713af367b157
360,s,a,299000.0,beograd,cukarica,108.0,,,3.0,3.0,True,Podno,4.0,2.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/zarka-vukovica-pucara/5ef322539a309156f506b155
361,s,a,84000.0,beograd,rakovica,68.0,,,5.0,1.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/susedgradska/5ef9d3bd0c7cde75b91bf51c
362,s,a,211600.0,beograd,vracar,92.0,,2020,4.0,1.0,True,Centralno,4.0,2.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cerska/5f37a3c09a309133d90cb40d
363,s,a,95000.0,beograd,savski venac,80.0,,2006,4.0,0.0,True,Struja,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/mihaila-avramovica/5eb4329a9a309120a9498a92
364,s,a,56000.0,novi sad,detelinara,51.0,,,9.0,8.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/5d7d3f86273171203204a113
365,s,a,42500.0,novi sad,grbavica,29.0,,,,2.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5d77f9a527317111961120f3
366,s,a,186000.0,novi sad,bulevar evrope,143.0,,,8.0,5.0,False,Centralno,5.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-evrope/5d3f491d273171344b4c7b73
367,s,a,62500.0,nis,medijana,84.0,,,,8.0,False,Centralno,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/bulevar-zona-3/5bcb28faad8502186c463f68
368,s,a,50000.0,nis,medijana,69.0,,,,7.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/bul/5c51cc369a30911b5f55225b
369,s,a,56500.0,nis,palilula,85.0,,,,8.0,False,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/delijski-vis/5c63f3fc9a309117ce538d75
370,s,a,67000.0,nis,medijana,75.0,,,,6.0,False,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/centar/5c7d01d49a30914c7a73ef53
371,s,a,46350.0,nis,palilula,45.0,,,,4.0,False,TA peć,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/apelovac/5c9cd6839a3091585d1b6498
372,s,a,54000.0,beograd,vozdovac,64.0,,2006,4.0,2.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/ruma-opstina/oglas/ruma-grad/5eef8b2b0c7cde0bd116a2fc
373,s,a,92500.0,beograd,vozdovac,50.0,,2009,4.0,3.0,True,Etažno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/todora-dukina/5d1327be9a30914acf5ae22c
374,s,a,43500.0,nis,medijana,50.0,,,,,True,Struja,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/marger/58b7ea887ce3af20e60ee43b
375,s,a,35000.0,nis,medijana,42.0,,2003,6.0,5.0,True,TA peć,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/zorana-djindjica/5eef7cf60c7cde050a1dcc74
376,s,a,21000.0,beograd,mladenovac,26.0,,,5.0,3.0,True,TA peć,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/mladenovac-centar/5eef7f369a3091081c16dc3d
377,s,a,73000.0,beograd,vozdovac,50.0,,,4.0,3.0,True,Struja,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/esad-pasina/5f411fb84fe2b42dd202074c
378,s,a,28500.0,kragujevac,gradske lokacije,31.0,,,7.0,5.0,False,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/dragoslava-srejovica/5f1924699a30915ce23f7fe6
379,s,a,60500.0,beograd,zemun,43.0,,,,,False,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/milice-suvakovic/5eefd1d80c7cde2f855c6609
380,s,a,55620.0,novi sad,bulevar patrijarha pavla (somborski bulevar),45.0,,2009,4.0,2.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-patrijarha-pavla-somborski-bulevar/5e4518129a309106491146fb
381,s,a,265000.0,beograd,vracar,113.0,,1970,5.0,1.0,True,Centralno,3.0,2.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/tomasa-jeza/5eeceba5273171609172c433
382,s,a,202280.0,beograd,zvezdara,89.0,,2020,6.0,0.0,True,Centralno,3.0,2.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/celopecka/5eeb7e0127317148e9730247
383,s,a,49900.0,subotica,subotica opstina,70.0,,,10.0,9.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/kertvaros/5f411450872f2d70e052afd3
384,s,a,39500.0,kragujevac,gradske lokacije,65.0,,,8.0,7.0,True,,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/stari-grad/5f41157f4b397777dc060b83
385,s,a,102000.0,beograd,zvezdara,62.0,,,10.0,7.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/vjekoslava-kovaca/5f33bef9d757164b97208e57
386,s,a,124000.0,beograd,vozdovac,61.0,,,4.0,1.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/jove-ilica/5f31704d9688cb4386520b43
387,s,a,110000.0,beograd,savski venac,60.0,,1926,3.0,3.0,True,,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/milosa-pocerca/5f31381e8f868d6ad22a8b58
388,s,a,109000.0,beograd,novi beograd,69.0,,,,0.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/vespucijeva/5f2d6dbc4adbf61388069305
389,s,a,111350.0,novi sad,liman 4,91.0,,,,2.0,False,Centralno,4.0,2.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/narodnog-fronta/5e4d501127317139037d46c3
390,s,a,44000.0,novi sad,,27.0,,2010,4.0,4.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad/5e5659d72731713ec9207727
391,s,a,87550.0,novi sad,grbavica,50.0,,2008,,1.0,True,,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5e32b25c273171361b1287d7
392,s,a,157070.0,novi sad,nova detelinara,122.0,,,6.0,5.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/nova-detelinara-novi-sad/5f4105b44e05c51d5469d128
393,s,a,80340.0,novi sad,novi sad - centar,59.0,,,6.0,3.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/centar-novi-sad/5f4105c64e05c51d5469d12b
394,s,a,75185.0,novi sad,podbara,52.0,,2020,4.0,0.0,False,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/5f40fa954f4ba7187d502130
395,s,a,54420.0,novi sad,podbara,38.0,,2020,4.0,0.0,False,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/5f40fa964f4ba7187d502133
396,s,a,195000.0,beograd,vozdovac,120.0,,,4.0,3.0,True,Etažno,5.0,3.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/davida-pajica/5f351c209a30916acb5a864e
397,s,a,64900.0,novi sad,telep,40.0,,2020,4.0,1.0,True,Etažno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5f40ef0b40f96206ac178b1a
398,s,a,91800.0,beograd,vracar,36.0,,2020,3.0,1.0,True,Etažno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cerska/5f40f2761624c2386b7346c7
399,s,a,85000.0,beograd,vracar,36.0,,1968,5.0,5.0,True,Struja,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/prote-mateje/5f40f28b1624c2386b7346d3
400,s,a,97000.0,beograd,savski venac,51.0,,,2.0,0.0,True,Struja,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kralja-vukasina/5f40f4d97e177d622946f403
401,s,a,82400.0,novi sad,sajmiste,60.0,,,,,False,Struja,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/majevicka/5f40e8f4ea5760618a4af343
402,s,a,115000.0,beograd,palilula,58.0,,,4.0,4.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/dalmatinska/5f3083961771a372347b5c23
403,s,a,37990.0,kragujevac,gradske lokacije,54.0,,,5.0,2.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/kragujevac/oglas/erdoglija/5f40eb6e0c7cde646e6a27e4
